t[s]	U[V]	I[A]	Piro[°C]	TC-K[°C]
 59,550	  4,322	  6,146	1025,932	882,620
 59,560	  4,324	  6,137	1026,176	882,620
 59,570	  4,324	  6,136	1026,262	882,620
 59,580	  4,321	  6,132	1026,281	882,598
 59,590	  4,325	  6,135	1026,275	882,596
 59,600	  4,327	  6,142	1026,217	882,596
 59,610	  4,318	  6,145	1026,143	882,603
 59,620	  4,328	  6,149	1025,978	882,620
 59,630	  4,316	  6,146	1026,134	882,608
 59,640	  4,319	  6,145	1026,291	882,596
 59,650	  4,317	  6,149	1026,260	882,596
 59,660	  4,321	  6,150	1026,247	882,596
 59,670	  4,321	  6,154	1026,047	882,596
 59,680	  4,321	  6,153	1026,038	882,598
 59,690	  4,320	  6,152	1026,279	882,620
 59,700	  4,323	  6,149	1026,211	882,614
 59,710	  4,319	  6,145	1026,017	882,596
 59,720	  4,315	  6,144	1026,116	882,607
 59,730	  4,328	  6,144	1026,238	882,620
 59,740	  4,323	  6,139	1026,119	882,605
 59,750	  4,324	  6,138	1026,052	882,596
 59,760	  4,321	  6,135	1025,999	882,616
 59,770	  4,312	  6,135	1025,990	882,620
 59,780	  4,322	  6,136	1026,086	882,596
 59,790	  4,319	  6,139	1026,071	882,601
 59,800	  4,322	  6,143	1026,013	882,620
 59,810	  4,320	  6,144	1026,045	882,620
 59,820	  4,322	  6,145	1026,093	882,620
 59,830	  4,325	  6,150	1026,011	882,606
 59,840	  4,324	  6,152	1025,954	882,596
 59,850	  4,322	  6,153	1025,835	882,596
 59,860	  4,316	  6,154	1025,802	882,596
 59,870	  4,320	  6,154	1025,948	882,619
 59,880	  4,316	  6,151	1025,940	882,616
 59,890	  4,327	  6,144	1025,874	882,596
 59,900	  4,320	  6,146	1025,940	882,596
 59,910	  4,322	  6,147	1026,062	882,596
 59,920	  4,326	  6,144	1026,103	882,596
 59,930	  4,323	  6,142	1026,138	882,596
 59,940	  4,327	  6,142	1026,022	882,614
 59,950	  4,320	  6,141	1025,980	882,620
 59,960	  4,324	  6,137	1025,872	882,620
 59,970	  4,320	  6,138	1025,893	882,620
 59,980	  4,327	  6,142	1026,144	882,620
 59,990	  4,316	  6,142	1026,059	882,613
 60,000	  4,317	  6,142	1025,861	882,596
 60,010	  4,318	  6,146	1025,952	882,608
 60,020	  4,318	  6,147	1026,045	882,620
 60,030	  4,328	  6,152	1025,795	882,620
 60,040	  4,319	  6,153	1025,678	882,620
 60,050	  4,325	  6,160	1025,931	882,599
 60,060	  4,326	  6,158	1025,970	882,596
 60,070	  4,326	  6,152	1025,990	882,596
 60,080	  4,315	  6,149	1025,999	882,602
 60,090	  4,319	  6,146	1026,027	882,620
 60,100	  4,320	  6,143	1026,016	882,609
 60,110	  4,318	  6,141	1026,003	882,596
 60,120	  4,321	  6,139	1026,021	882,596
 60,130	  4,323	  6,138	1026,031	882,596
 60,140	  4,322	  6,131	1025,933	882,596
 60,150	  4,325	  6,133	1025,911	882,596
 60,160	  4,326	  6,142	1025,917	882,620
 60,170	  4,325	  6,144	1025,943	882,620
 60,180	  4,322	  6,147	1026,046	882,620
 60,190	  4,316	  6,144	1026,027	882,620
 60,200	  4,315	  6,142	1025,998	882,620
 60,210	  4,321	  6,146	1025,947	882,620
 60,220	  4,320	  6,147	1025,910	882,620
 60,230	  4,325	  6,152	1025,577	882,620
 60,240	  4,315	  6,152	1025,478	882,620
 60,250	  4,322	  6,149	1025,670	882,597
 60,260	  4,321	  6,148	1025,682	882,596
 60,270	  4,323	  6,145	1025,704	882,596
 60,280	  4,323	  6,144	1025,701	882,604
 60,290	  4,319	  6,143	1025,695	882,620
 60,300	  4,328	  6,141	1025,584	882,607
 60,310	  4,323	  6,140	1025,485	882,596
 60,320	  4,320	  6,135	1025,769	882,596
 60,330	  4,315	  6,135	1025,880	882,596
 60,340	  4,316	  6,133	1025,578	882,596
 60,350	  4,322	  6,135	1025,586	882,598
 60,360	  4,314	  6,139	1025,923	882,620
 60,370	  4,324	  6,140	1025,938	882,620
 60,380	  4,322	  6,141	1025,973	882,620
 60,390	  4,329	  6,144	1025,864	882,620
 60,400	  4,316	  6,145	1025,745	882,620
 60,410	  4,320	  6,152	1025,939	882,620
 60,420	  4,324	  6,153	1026,034	882,620
 60,430	  4,322	  6,155	1025,709	882,620
 60,440	  4,323	  6,153	1025,669	882,620
 60,450	  4,320	  6,148	1025,906	882,620
 60,460	  4,317	  6,147	1025,934	882,620
 60,470	  4,325	  6,144	1026,024	882,620
 60,480	  4,321	  6,142	1025,940	882,610
 60,490	  4,326	  6,141	1025,829	882,596
 60,500	  4,324	  6,139	1025,739	882,596
 60,510	  4,319	  6,138	1025,684	882,596
 60,520	  4,322	  6,135	1025,906	882,596
 60,530	  4,325	  6,136	1025,958	882,596
 60,540	  4,322	  6,139	1025,722	882,596
 60,550	  4,322	  6,141	1025,712	882,596
 60,560	  4,322	  6,145	1025,666	882,596
 60,570	  4,321	  6,144	1025,800	882,596
 60,580	  4,316	  6,144	1026,018	882,596
 60,590	  4,319	  6,147	1026,034	882,610
 60,600	  4,321	  6,148	1026,046	882,620
 60,610	  4,328	  6,153	1025,603	882,602
 60,620	  4,328	  6,153	1025,462	882,596
 60,630	  4,329	  6,152	1025,935	882,596
 60,640	  4,322	  6,148	1025,968	882,599
 60,650	  4,320	  6,140	1026,018	882,620
 60,660	  4,321	  6,141	1025,910	882,612
 60,670	  4,318	  6,141	1025,690	882,596
 60,680	  4,320	  6,138	1025,548	882,608
 60,690	  4,321	  6,137	1025,417	882,620
 60,700	  4,320	  6,135	1025,583	882,620
 60,710	  4,330	  6,135	1025,650	882,620
 60,720	  4,326	  6,141	1025,706	882,598
 60,730	  4,327	  6,140	1025,682	882,596
 60,740	  4,328	  6,137	1025,377	882,596
 60,750	  4,318	  6,142	1025,537	882,596
 60,760	  4,321	  6,147	1025,948	882,596
 60,770	  4,317	  6,150	1025,703	882,607
 60,780	  4,323	  6,151	1025,427	882,620
 60,790	  4,316	  6,152	1025,593	882,604
 60,800	  4,322	  6,152	1025,679	882,596
 60,810	  4,324	  6,153	1025,465	882,617
 60,820	  4,321	  6,152	1025,449	882,619
 60,830	  4,323	  6,148	1025,993	882,596
 60,840	  4,325	  6,145	1025,865	882,596
 60,850	  4,323	  6,140	1025,439	882,596
 60,860	  4,325	  6,140	1025,437	882,596
 60,870	  4,317	  6,140	1025,434	882,596
 60,880	  4,322	  6,139	1025,666	882,596
 60,890	  4,323	  6,139	1025,814	882,596
 60,900	  4,323	  6,128	1025,710	882,615
 60,910	  4,317	  6,129	1025,684	882,620
 60,920	  4,325	  6,135	1026,011	882,596
 60,930	  4,319	  6,138	1025,947	882,596
 60,940	  4,328	  6,144	1025,641	882,596
 60,950	  4,316	  6,141	1025,669	882,605
 60,960	  4,325	  6,138	1025,715	882,620
 60,970	  4,326	  6,145	1025,821	882,607
 60,980	  4,323	  6,147	1025,904	882,596
 60,990	  4,320	  6,156	1025,882	882,596
 61,000	  4,323	  6,155	1025,874	882,596
 61,010	  4,318	  6,145	1025,884	882,619
 61,020	  4,318	  6,146	1025,828	882,617
 61,030	  4,319	  6,147	1025,451	882,596
 61,040	  4,324	  6,146	1025,441	882,604
 61,050	  4,321	  6,146	1025,421	882,620
 61,060	  4,326	  6,141	1025,655	882,620
 61,070	  4,318	  6,139	1025,880	882,620
 61,080	  4,323	  6,132	1025,785	882,603
 61,090	  4,321	  6,131	1025,744	882,596
 61,100	  4,323	  6,130	1025,499	882,596
 61,110	  4,321	  6,133	1025,468	882,596
 61,120	  4,323	  6,142	1025,459	882,596
 61,130	  4,321	  6,141	1025,465	882,596
 61,140	  4,328	  6,139	1025,480	882,596
 61,150	  4,319	  6,144	1025,444	882,607
 61,160	  4,319	  6,146	1025,401	882,620
 61,170	  4,325	  6,147	1025,580	882,620
 61,180	  4,322	  6,148	1025,677	882,620
 61,190	  4,322	  6,151	1025,727	882,600
 61,200	  4,322	  6,150	1025,727	882,597
 61,210	  4,320	  6,146	1025,426	882,620
 61,220	  4,324	  6,145	1025,414	882,615
 61,230	  4,318	  6,143	1025,375	882,596
 61,240	  4,321	  6,140	1025,373	882,596
 61,250	  4,316	  6,138	1025,369	882,596
 61,260	  4,316	  6,135	1025,433	882,610
 61,270	  4,320	  6,134	1025,476	882,620
 61,280	  4,319	  6,128	1025,471	882,601
 61,290	  4,325	  6,129	1025,470	882,596
 61,300	  4,321	  6,134	1025,747	882,620
 61,310	  4,320	  6,138	1025,691	882,620
 61,320	  4,319	  6,145	1025,386	882,620
 61,330	  4,326	  6,144	1025,425	882,611
 61,340	  4,315	  6,143	1025,494	882,596
 61,350	  4,316	  6,147	1025,646	882,596
 61,360	  4,317	  6,149	1025,770	882,596
 61,370	  4,325	  6,156	1025,509	882,614
 61,380	  4,319	  6,156	1025,417	882,620
 61,390	  4,317	  6,151	1025,397	882,620
 61,400	  4,321	  6,148	1025,437	882,617
 61,410	  4,328	  6,140	1025,741	882,596
 61,420	  4,326	  6,141	1025,653	882,596
 61,430	  4,327	  6,143	1025,458	882,596
 61,440	  4,318	  6,138	1025,441	882,596
 61,450	  4,317	  6,136	1025,424	882,596
 61,460	  4,314	  6,130	1025,409	882,613
 61,470	  4,321	  6,129	1025,402	882,620
 61,480	  4,317	  6,133	1025,445	882,620
 61,490	  4,326	  6,136	1025,450	882,620
 61,500	  4,321	  6,145	1025,436	882,620
 61,510	  4,326	  6,144	1025,434	882,614
 61,520	  4,322	  6,143	1025,425	882,596
 61,530	  4,328	  6,144	1025,416	882,596
 61,540	  4,316	  6,145	1025,405	882,596
 61,550	  4,321	  6,150	1025,375	882,611
 61,560	  4,322	  6,151	1025,358	882,620
 61,570	  4,308	  6,153	1025,399	882,600
 61,580	  4,319	  6,152	1025,409	882,596
 61,590	  4,315	  6,146	1025,468	882,620
 61,600	  4,327	  6,144	1025,457	882,620
 61,610	  4,322	  6,141	1025,417	882,620
 61,620	  4,317	  6,143	1025,481	882,620
 61,630	  4,327	  6,144	1025,579	882,620
 61,640	  4,322	  6,134	1025,484	882,606
 61,650	  4,328	  6,131	1025,418	882,596
 61,660	  4,322	  6,128	1025,687	882,596
 61,670	  4,317	  6,129	1025,763	882,596
 61,680	  4,324	  6,135	1025,923	882,596
 61,690	  4,320	  6,139	1025,891	882,600
 61,700	  4,319	  6,145	1025,695	882,620
 61,710	  4,323	  6,144	1025,605	882,620
 61,720	  4,318	  6,142	1025,439	882,620
 61,730	  4,320	  6,144	1025,562	882,607
 61,740	  4,324	  6,145	1025,667	882,596
 61,750	  4,327	  6,151	1025,651	882,596
 61,760	  4,326	  6,152	1025,645	882,596
 61,770	  4,322	  6,151	1025,475	882,596
 61,780	  4,317	  6,148	1025,458	882,598
 61,790	  4,322	  6,141	1025,441	882,620
 61,800	  4,321	  6,143	1025,594	882,613
 61,810	  4,315	  6,145	1025,952	882,596
 61,820	  4,322	  6,141	1025,804	882,596
 61,830	  4,315	  6,140	1025,650	882,596
 61,840	  4,321	  6,131	1025,852	882,596
 61,850	  4,322	  6,130	1025,948	882,596
 61,860	  4,326	  6,139	1025,731	882,617
 61,870	  4,324	  6,138	1025,680	882,619
 61,880	  4,320	  6,137	1025,375	882,596
 61,890	  4,324	  6,139	1025,451	882,596
 61,900	  4,315	  6,142	1025,679	882,596
 61,910	  4,317	  6,141	1025,682	882,596
 61,920	  4,321	  6,141	1025,686	882,596
 61,930	  4,315	  6,149	1025,689	882,596
 61,940	  4,321	  6,151	1025,690	882,596
 61,950	  4,317	  6,151	1025,510	882,596
 61,960	  4,321	  6,150	1025,474	882,596
 61,970	  4,329	  6,146	1025,869	882,596
 61,980	  4,318	  6,145	1025,852	882,596
 61,990	  4,321	  6,143	1025,783	882,596
 62,000	  4,325	  6,138	1025,696	882,596
 62,010	  4,320	  6,134	1025,560	882,596
 62,020	  4,321	  6,137	1025,706	882,596
 62,030	  4,322	  6,138	1025,813	882,596
 62,040	  4,315	  6,125	1026,030	882,615
 62,050	  4,327	  6,125	1026,094	882,620
 62,060	  4,324	  6,129	1025,675	882,597
 62,070	  4,324	  6,134	1025,663	882,596
 62,080	  4,319	  6,144	1025,693	882,596
 62,090	  4,324	  6,141	1025,624	882,596
 62,100	  4,326	  6,139	1025,490	882,596
 62,110	  4,331	  6,141	1025,530	882,596
 62,120	  4,326	  6,141	1025,564	882,596
 62,130	  4,320	  6,149	1025,838	882,613
 62,140	  4,314	  6,150	1025,945	882,620
 62,150	  4,325	  6,149	1025,586	882,620
 62,160	  4,318	  6,146	1025,586	882,618
 62,170	  4,315	  6,140	1025,905	882,596
 62,180	  4,323	  6,140	1025,852	882,596
 62,190	  4,321	  6,140	1025,723	882,596
 62,200	  4,329	  6,139	1025,727	882,596
 62,210	  4,334	  6,138	1025,732	882,596
 62,220	  4,320	  6,131	1025,756	882,596
 62,230	  4,325	  6,130	1025,767	882,596
 62,240	  4,320	  6,134	1025,748	882,617
 62,250	  4,321	  6,135	1025,758	882,619
 62,260	  4,319	  6,138	1026,024	882,596
 62,270	  4,319	  6,140	1026,078	882,596
 62,280	  4,327	  6,142	1026,248	882,596
 62,290	  4,328	  6,146	1026,126	882,596
 62,300	  4,323	  6,148	1025,965	882,596
 62,310	  4,321	  6,146	1025,960	882,611
 62,320	  4,324	  6,146	1025,958	882,620
 62,330	  4,322	  6,154	1025,941	882,620
 62,340	  4,325	  6,152	1025,937	882,620
 62,350	  4,322	  6,145	1025,918	882,596
 62,360	  4,320	  6,142	1025,920	882,600
 62,370	  4,317	  6,138	1025,924	882,620
 62,380	  4,321	  6,140	1025,950	882,620
 62,390	  4,318	  6,142	1025,993	882,620
 62,400	  4,323	  6,135	1025,979	882,606
 62,410	  4,327	  6,133	1025,968	882,596
 62,420	  4,318	  6,133	1025,981	882,614
 62,430	  4,326	  6,132	1025,985	882,620
 62,440	  4,330	  6,130	1025,645	882,597
 62,450	  4,320	  6,132	1025,635	882,599
 62,460	  4,324	  6,136	1025,679	882,620
 62,470	  4,311	  6,139	1025,688	882,612
 62,480	  4,329	  6,143	1025,706	882,596
 62,490	  4,317	  6,143	1025,837	882,596
 62,500	  4,319	  6,143	1025,958	882,596
 62,510	  4,317	  6,152	1025,984	882,613
 62,520	  4,318	  6,153	1025,994	882,620
 62,530	  4,321	  6,146	1025,850	882,620
 62,540	  4,326	  6,146	1025,829	882,618
 62,550	  4,324	  6,143	1025,779	882,596
 62,560	  4,320	  6,140	1025,715	882,596
 62,570	  4,323	  6,137	1025,549	882,596
 62,580	  4,317	  6,135	1025,764	882,596
 62,590	  4,326	  6,134	1026,006	882,596
 62,600	  4,315	  6,130	1025,980	882,596
 62,610	  4,319	  6,129	1025,966	882,596
 62,620	  4,324	  6,129	1025,995	882,617
 62,630	  4,319	  6,131	1026,001	882,619
 62,640	  4,324	  6,138	1026,027	882,596
 62,650	  4,322	  6,138	1026,010	882,601
 62,660	  4,325	  6,138	1025,950	882,620
 62,670	  4,321	  6,138	1025,947	882,610
 62,680	  4,317	  6,137	1025,944	882,596
 62,690	  4,320	  6,146	1025,996	882,596
 62,700	  4,319	  6,148	1026,029	882,596
 62,710	  4,319	  6,149	1025,858	882,596
 62,720	  4,318	  6,148	1025,816	882,596
 62,730	  4,317	  6,142	1026,043	882,596
 62,740	  4,322	  6,139	1025,980	882,600
 62,750	  4,325	  6,134	1025,682	882,620
 62,760	  4,327	  6,136	1025,697	882,611
 62,770	  4,320	  6,137	1025,724	882,596
 62,780	  4,322	  6,134	1025,990	882,609
 62,790	  4,326	  6,132	1026,200	882,620
 62,800	  4,325	  6,130	1026,082	882,602
 62,810	  4,326	  6,131	1026,043	882,596
 62,820	  4,316	  6,136	1025,739	882,619
 62,830	  4,318	  6,138	1025,762	882,617
 62,840	  4,319	  6,143	1026,042	882,596
 62,850	  4,325	  6,142	1026,006	882,604
 62,860	  4,323	  6,142	1025,928	882,620
 62,870	  4,327	  6,147	1025,958	882,608
 62,880	  4,324	  6,149	1025,987	882,596
 62,890	  4,322	  6,154	1025,957	882,596
 62,900	  4,323	  6,153	1025,945	882,596
 62,910	  4,321	  6,143	1025,979	882,596
 62,920	  4,326	  6,142	1025,988	882,596
 62,930	  4,315	  6,138	1026,051	882,596
 62,940	  4,321	  6,140	1026,116	882,596
 62,950	  4,322	  6,143	1026,292	882,596
 62,960	  4,317	  6,140	1026,159	882,596
 62,970	  4,322	  6,139	1026,003	882,596
 62,980	  4,320	  6,130	1026,014	882,612
 62,990	  4,322	  6,128	1026,020	882,620
 63,000	  4,322	  6,128	1025,776	882,620
 63,010	  4,322	  6,130	1025,740	882,619
 63,020	  4,319	  6,138	1026,086	882,596
 63,030	  4,327	  6,140	1026,078	882,601
 63,040	  4,317	  6,143	1026,049	882,620
 63,050	  4,322	  6,143	1026,119	882,610
 63,060	  4,313	  6,143	1026,220	882,596
 63,070	  4,317	  6,150	1026,107	882,596
 63,080	  4,323	  6,152	1026,031	882,596
 63,090	  4,313	  6,146	1026,026	882,596
 63,100	  4,326	  6,145	1026,024	882,596
 63,110	  4,324	  6,142	1025,844	882,620
 63,120	  4,323	  6,143	1025,884	882,616
 63,130	  4,325	  6,144	1026,097	882,596
 63,140	  4,315	  6,138	1026,017	882,596
 63,150	  4,320	  6,134	1025,875	882,596
 63,160	  4,311	  6,130	1025,874	882,609
 63,170	  4,321	  6,128	1025,873	882,620
 63,180	  4,315	  6,127	1025,946	882,620
 63,190	  4,325	  6,128	1025,972	882,620
 63,200	  4,319	  6,137	1025,973	882,598
 63,210	  4,326	  6,137	1025,975	882,596
 63,220	  4,323	  6,137	1025,987	882,596
 63,230	  4,325	  6,139	1026,067	882,596
 63,240	  4,324	  6,140	1026,245	882,596
 63,250	  4,321	  6,146	1026,028	882,596
 63,260	  4,318	  6,149	1025,810	882,596
 63,270	  4,321	  6,152	1026,129	882,596
 63,280	  4,318	  6,152	1026,272	882,596
 63,290	  4,320	  6,149	1026,202	882,596
 63,300	  4,320	  6,146	1026,179	882,596
 63,310	  4,326	  6,138	1026,005	882,596
 63,320	  4,320	  6,137	1026,005	882,596
 63,330	  4,318	  6,136	1026,003	882,596
 63,340	  4,322	  6,137	1025,990	882,596
 63,350	  4,328	  6,138	1025,975	882,596
 63,360	  4,321	  6,130	1026,017	882,611
 63,370	  4,330	  6,129	1026,041	882,620
 63,380	  4,313	  6,131	1026,195	882,600
 63,390	  4,324	  6,132	1026,226	882,596
 63,400	  4,320	  6,137	1026,220	882,620
 63,410	  4,320	  6,137	1026,169	882,615
 63,420	  4,328	  6,137	1025,977	882,596
 63,430	  4,320	  6,142	1026,182	882,596
 63,440	  4,325	  6,145	1026,490	882,596
 63,450	  4,327	  6,148	1026,171	882,596
 63,460	  4,324	  6,149	1025,949	882,596
 63,470	  4,322	  6,146	1025,971	882,596
 63,480	  4,320	  6,145	1025,977	882,596
 63,490	  4,320	  6,144	1025,956	882,596
 63,500	  4,321	  6,141	1025,996	882,596
 63,510	  4,316	  6,135	1026,210	882,596
 63,520	  4,320	  6,134	1026,139	882,596
 63,530	  4,322	  6,133	1026,005	882,596
 63,540	  4,319	  6,131	1026,112	882,596
 63,550	  4,329	  6,131	1026,203	882,596
 63,560	  4,320	  6,128	1026,225	882,596
 63,570	  4,320	  6,128	1026,233	882,596
 63,580	  4,321	  6,130	1026,000	882,618
 63,590	  4,327	  6,132	1026,009	882,618
 63,600	  4,327	  6,137	1026,249	882,596
 63,610	  4,317	  6,139	1026,242	882,596
 63,620	  4,320	  6,140	1026,228	882,596
 63,630	  4,316	  6,141	1026,166	882,596
 63,640	  4,323	  6,141	1026,101	882,596
 63,650	  4,321	  6,148	1025,930	882,596
 63,660	  4,323	  6,149	1025,849	882,596
 63,670	  4,323	  6,141	1026,090	882,596
 63,680	  4,322	  6,140	1026,132	882,596
 63,690	  4,329	  6,136	1026,220	882,596
 63,700	  4,315	  6,136	1026,237	882,596
 63,710	  4,324	  6,137	1026,288	882,596
 63,720	  4,318	  6,134	1026,404	882,596
 63,730	  4,318	  6,132	1026,551	882,596
 63,740	  4,324	  6,128	1026,312	882,611
 63,750	  4,320	  6,127	1026,172	882,620
 63,760	  4,319	  6,131	1026,447	882,620
 63,770	  4,320	  6,132	1026,503	882,620
 63,780	  4,323	  6,137	1026,146	882,596
 63,790	  4,320	  6,138	1026,151	882,601
 63,800	  4,322	  6,140	1026,172	882,620
 63,810	  4,324	  6,141	1026,143	882,611
 63,820	  4,329	  6,141	1026,099	882,596
 63,830	  4,319	  6,147	1026,220	882,596
 63,840	  4,315	  6,148	1026,308	882,596
 63,850	  4,322	  6,143	1026,494	882,596
 63,860	  4,316	  6,142	1026,549	882,596
 63,870	  4,328	  6,138	1026,253	882,596
 63,880	  4,315	  6,140	1026,206	882,599
 63,890	  4,323	  6,143	1026,005	882,620
 63,900	  4,326	  6,137	1026,095	882,612
 63,910	  4,330	  6,131	1026,270	882,596
 63,920	  4,327	  6,128	1026,401	882,596
 63,930	  4,323	  6,127	1026,517	882,596
 63,940	  4,321	  6,130	1026,536	882,596
 63,950	  4,328	  6,130	1026,543	882,596
 63,960	  4,321	  6,132	1026,296	882,596
 63,970	  4,325	  6,133	1026,304	882,596
 63,980	  4,319	  6,135	1026,597	882,596
 63,990	  4,321	  6,137	1026,586	882,596
 64,000	  4,318	  6,139	1026,560	882,596
 64,010	  4,318	  6,143	1026,394	882,596
 64,020	  4,318	  6,145	1026,213	882,596
 64,030	  4,326	  6,149	1026,266	882,596
 64,040	  4,320	  6,150	1026,292	882,596
 64,050	  4,336	  6,147	1026,458	882,617
 64,060	  4,321	  6,144	1026,472	882,619
 64,070	  4,321	  6,135	1026,212	882,596
 64,080	  4,319	  6,137	1026,241	882,596
 64,090	  4,313	  6,139	1026,331	882,596
 64,100	  4,324	  6,139	1026,411	882,596
 64,110	  4,323	  6,139	1026,517	882,596
 64,120	  4,328	  6,133	1026,523	882,596
 64,130	  4,328	  6,131	1026,527	882,596
 64,140	  4,327	  6,129	1026,447	882,596
 64,150	  4,326	  6,130	1026,428	882,596
 64,160	  4,322	  6,136	1026,243	882,620
 64,170	  4,313	  6,136	1026,295	882,616
 64,180	  4,316	  6,136	1026,514	882,596
 64,190	  4,318	  6,140	1026,420	882,596
 64,200	  4,313	  6,143	1026,266	882,596
 64,210	  4,327	  6,148	1026,387	882,596
 64,220	  4,317	  6,149	1026,478	882,596
 64,230	  4,334	  6,146	1026,386	882,596
 64,240	  4,320	  6,145	1026,357	882,596
 64,250	  4,318	  6,138	1026,358	882,596
 64,260	  4,325	  6,137	1026,364	882,596
 64,270	  4,317	  6,135	1026,400	882,596
 64,280	  4,330	  6,133	1026,415	882,596
 64,290	  4,323	  6,132	1026,447	882,596
 64,300	  4,320	  6,133	1026,500	882,596
 64,310	  4,318	  6,133	1026,549	882,596
 64,320	  4,310	  6,126	1026,552	882,596
 64,330	  4,309	  6,126	1026,553	882,596
 64,340	  4,313	  6,131	1026,364	882,596
 64,350	  4,321	  6,132	1026,358	882,596
 64,360	  4,318	  6,135	1026,511	882,596
 64,370	  4,325	  6,138	1026,526	882,596
 64,380	  4,321	  6,141	1026,564	882,596
 64,390	  4,329	  6,143	1026,536	882,596
 64,400	  4,316	  6,144	1026,505	882,596
 64,410	  4,320	  6,149	1026,544	882,596
 64,420	  4,318	  6,149	1026,564	882,596
 64,430	  4,323	  6,143	1026,538	882,596
 64,440	  4,328	  6,142	1026,535	882,596
 64,450	  4,324	  6,140	1026,583	882,596
 64,460	  4,331	  6,138	1026,512	882,596
 64,470	  4,326	  6,135	1026,274	882,596
 64,480	  4,323	  6,131	1026,394	882,606
 64,490	  4,314	  6,129	1026,559	882,620
 64,500	  4,320	  6,125	1026,557	882,605
 64,510	  4,315	  6,124	1026,557	882,596
 64,520	  4,318	  6,130	1026,540	882,615
 64,530	  4,322	  6,131	1026,536	882,620
 64,540	  4,318	  6,136	1026,260	882,596
 64,550	  4,325	  6,136	1026,310	882,596
 64,560	  4,311	  6,136	1026,552	882,596
 64,570	  4,325	  6,140	1026,514	882,596
 64,580	  4,322	  6,143	1026,449	882,596
 64,590	  4,326	  6,144	1026,465	882,596
 64,600	  4,329	  6,145	1026,478	882,596
 64,610	  4,321	  6,143	1026,540	882,614
 64,620	  4,329	  6,143	1026,560	882,620
 64,630	  4,320	  6,141	1026,297	882,597
 64,640	  4,320	  6,139	1026,295	882,596
 64,650	  4,313	  6,134	1026,396	882,596
 64,660	  4,320	  6,133	1026,447	882,596
 64,670	  4,318	  6,132	1026,555	882,596
 64,680	  4,315	  6,130	1026,563	882,596
 64,690	  4,320	  6,129	1026,570	882,596
 64,700	  4,326	  6,125	1026,583	882,596
